timestamp,busFleetNumber,routeTimetableID,routeNumber,routeDescription,routeTimetableStartTime,scheduleDayType,stopID,numberPassengersOnArrival,numberPassengersExited,numberPassengersBoarded,numberPassengersOnDeparture,maxSeatedPassengers,maxStandingPassengers,maxTotalPassengers,occupancyLevel
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851210400,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851023100,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851012200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,972800025,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851007400,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851801200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851002400,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851001400,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851802900,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851805200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851220500,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851700300,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851500200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851910200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851910100,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851806100,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851710300,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851800300,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851500500,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851804600,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851804700,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,851804800,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849100200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800300,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800400,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800700,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800500,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849200100,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800800,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800200,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849800100,20,0,0,20,50,30,80,0.25
2016-01-24 14:24,100,12247,22,Gistrup Skole (Gistrup) - Aabybro Busterminal,10:02,WEEKDAYS,849000100,20,0,0,20,50,30,80,0.25
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962700,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962600,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962500,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962400,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962300,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962200,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851032000,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851962000,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851153200,0,0,0,0,50,30,80,0.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851961600,0,0,10,10,50,30,80,0.125
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851802100,10,0,10,20,50,30,80,0.25
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851961000,20,0,10,30,50,30,80,0.375
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851023400,30,0,10,40,50,30,80,0.5
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851202800,40,0,10,50,50,30,80,0.625
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851210200,50,0,20,70,50,30,80,0.875
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851210800,70,10,0,60,50,30,80,0.75
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851210700,60,0,21,81,50,30,80,0.5
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851023100,81,0,0,81,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851012200,81,1,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,972800025,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851007400,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851801200,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851002400,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851905600,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851121900,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851946600,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851203300,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851102200,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851948500,80,0,0,80,50,30,80,1.0
2016-01-24 14:25,100,10594,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,09:38,WEEKDAYS,851007300,80,0,0,80,50,30,80,1.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962700,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962600,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962500,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962400,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962300,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962200,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851032000,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851962000,0,0,0,0,50,30,80,0.0
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851153200,0,0,10,10,50,30,80,0.125
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851961600,10,0,5,15,50,30,80,0.1875
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851802100,15,0,10,25,50,30,80,0.3125
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851961000,25,0,10,35,50,30,80,0.4375
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851023400,35,0,10,45,50,30,80,0.5625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851202800,45,0,10,55,50,30,80,0.6875
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851210200,55,0,10,65,50,30,80,0.8125
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851210800,65,0,20,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851210700,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851023100,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851012200,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,972800025,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851007400,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851801200,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851002400,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851905600,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851121900,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851946600,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851203300,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851102200,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851948500,85,0,0,85,50,30,80,1.0625
2016-01-24 14:30,100,10596,13,Christmas Møllers Vej (Landlystvej / Aalborg) - Væddeløbsbanen,10:08,WEEKDAYS,851007300,85,0,0,85,50,30,80,1.0625
2016-01-24 14:32,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851710300,0,0,10,10,50,30,80,0.125
2016-01-24 14:32,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851806100,10,0,0,10,50,30,80,0.125
2016-01-24 14:32,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851910100,10,0,0,10,50,30,80,0.125
2016-01-24 14:32,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851910200,10,0,0,10,50,30,80,0.125
2016-01-24 14:32,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851500200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851700300,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851220500,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851805200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851802900,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851001400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851002400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851801200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851007400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,972800025,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851012200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851023100,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851210400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851008900,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851108200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851009200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851017600,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851009300,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851991400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851991300,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851991200,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851991500,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851008000,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851991600,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851992000,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851000300,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851012600,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851805400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851100300,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851008700,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,851012500,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,837900400,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,837900100,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,837900500,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,837000100,10,0,0,10,50,30,80,0.125
2016-01-24 14:33,100,17002,2M,Aalborg Lufthavn (Lufthavnsvej / Nørresundby) - Storvorde,10:04,WEEKDAYS,837900300,10,0,0,10,50,30,80,0.125
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851003000,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851403000,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851947900,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851948000,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851021900,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851007300,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851948500,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851102200,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851203300,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851946600,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851121900,0,0,0,0,50,30,80,0.0
2016-01-24 14:39,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851905600,0,0,51,0,50,30,80,0.0
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851002400,51,0,0,51,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851801200,51,0,0,51,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851007400,51,0,0,51,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,972800025,51,0,0,51,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851012200,51,0,0,51,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851023100,51,1,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851210700,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851210800,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851210200,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851202800,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851023400,50,0,0,50,50,30,80,0.625
2016-01-24 14:40,100,12564,23,Mølholmsvej v/ Løvstikkevej - Visse Ladegård (Vissevej / Aalborg),09:43,WEEKDAYS,851961000,50,0,0,50,50,30,80,0.625
